author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year,conference,title,Faculty,Position,Gender,Management,Area
Sourav S. Bhowmick,b/SSBhowmick,conf/kyotoDL/AgrawalMKBM00,,,,,,,2000,Kyoto International Conference on Digital Libraries,An Architecture for XML Schema Integration.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Sourav Sen Gupta,41/8030,journals/tit/JhaMNG19,,,,,,,2019,,On Random Read Access in OCB.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/indocrypt/2019,,,,,,,2019,INDOCRYPT,"Progress in Cryptology - INDOCRYPT 2019 - 20th International Conference on Cryptology in India, Hyderabad, India, December 15-18, 2019, Proceedings",Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/iciss/KumarRSG17,,,,,,,2017,ICISS,Parallelized Common Factor Attack on RSA.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/dcc/SarkarGPM15,,,,,,,2015,,Proving TLS-attack related open biases of RC4.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/joc/GuptaMPS14,,,,,,,2014,,(Non-)Random Sequences from (Non-)Random Permutations - Analysis of RC4 Stream Cipher.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/fse/GuptaMMPS14,,,,,,,2014,FSE,Dependence in IV-Related Bytes of RC4 Key Enhances Vulnerabilities in WPA.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/int/StanicaSGMK13,,,,,,,2013,,Counting Heron triangles with Constraints.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/iciss/KumarJGU13,,,,,,,2013,ICISS,Traitor-Traceable Key Pre-distribution Based on Visual Secret Sharing.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/iciss/MaitraG13,,,,,,,2013,ICISS,New Long-Term Glimpse of RC4 Stream Cipher.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/iciss/SarkarGM13,,,,,,,2013,ICISS,Error Correction of Partially Exposed RSA Private Keys from MSB Side.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/iacr/GuptaMM13,,,,,,,2013,,Distinguishing WPA.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/iacr/SarkarGPM13,,,,,,,2013,,Proving TLS-attack related open biases of RC4.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/fse/MaitraPS11,,,,,,,2011,FSE,Attack on Broadcast RC4 Revisited.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/sacrypt/GuptaMPS11,,,,,,,2011,Selected Areas in Cryptography,Proof of Empirical RC4 Biases and New Key Correlations.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/corr/abs-1111-0094,,,,,,,2011,,Generalization of a few results in Integer Partitions,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,journals/iacr/SenguptaMPS11,,,,,,,2011,,RC4: (Non-)Random Words from (Non-)Random Permutations.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/africacrypt/MaitraSG10,,,,,,,2010,AFRICACRYPT,Factoring RSA Modulus Using Prime Reconstruction from Random Known Bits.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/indocrypt/SarkarSM10,,,,,,,2010,INDOCRYPT,Partial Key Exposure Attack on RSA - Improvements for Limited Lattice Dimensions.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/indocrypt/SenguptaSMS10,,,,,,,2010,INDOCRYPT,One Byte per Clock: A Novel RC4 Hardware.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Sourav Sen Gupta,41/8030,conf/iwsec/MaitraSS10,,,,,,,2010,IWSEC,Publishing Upper Half of RSA Decryption Exponent.,Sourav Sen Gupta,Lecturer,M,N,Cyber Security
Aixin Sun,78/5155,journals/jasis/LeeS21,,,,,,,2021,,Understanding the stability of medical concept embeddings.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2102-13558,,,,,,,2021,,Natural Language Video Localization: A Revisit in Span-based Question Answering Framework.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/fcsc/ZhangLWSYL20,,,,,,,2020,,NEXT: a neural network framework for next POI recommendation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/jasis/PhanS20,,,,,,,2020,,Collective Named Entity Recognition in User Comments via Parameterized Label Propagation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/vldb/HuangTHXCSTL20,,,,,,,2020,,Efficient approximation algorithms for adaptive influence maximization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Xueyan Tang,23/2460,journals/vldb/HuangTHXCSTL20,,,,,,,2020,,Efficient approximation algorithms for adaptive influence maximization.,Tang Xueyan,Associate Professor,M,N,Distributed Systems
Aixin Sun,78/5155,conf/IEEEscc/HanS20,,,,,,,2020,SCC,DeepRouting: A Deep Neural Network Approach for Ticket Routing in Expert Network.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/aaai/HanSZLS20,,,,,,,2020,AAAI,CASE: Context-Aware Semantic Expansion.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/acl/ZhangSJZ20,,,,,,,2020,ACL,Span-based Localizing Network for Natural Language Video Localization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/icde/Huang0XSL20,,,,,,,2020,ICDE,Efficient Approximation Algorithms for Adaptive Target Profit Maximization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/icdm/ChenS20,,,,,,,2020,ICDM,Anomaly Detection on Dynamic Bipartite Graph with Burstiness.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/ictir/LinS20,,,,,,,2020,ICTIR,Sentiment Prediction using Attention on User-Specific Rating Distribution.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/ZhaoLXDS20,,,,,,,2020,SIGIR,CATN: Cross-Domain Recommendation for Cold-Start Users via Aspect Transfer Network.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/JiSZL20,,,,,,,2020,SIGIR,A Re-visit of the Popularity Baseline in Recommender Systems.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/airs/2019,,,,,,,2020,AIRS,"Information Retrieval Technology - 15th Asia Information Retrieval Societies Conference, AIRS 2019, Hong Kong, November 7-9, 2019, Proceedings",Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2003-00703,,,,,,,2020,,UFTR: A Unified Framework for Ticket Routing.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2004-06469,,,,,,,2020,,Efficient Approximation Algorithms for Adaptive Influence Maximization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Xueyan Tang,23/2460,journals/corr/abs-2004-06469,,,,,,,2020,,Efficient Approximation Algorithms for Adaptive Influence Maximization.,Tang Xueyan,Associate Professor,M,N,Distributed Systems
Aixin Sun,78/5155,journals/corr/abs-2004-13931,,,,,,,2020,,Span-based Localizing Network for Natural Language Video Localization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2005-10549,,,,,,,2020,,CATN: Cross-Domain Recommendation for Cold-Start Users via Aspect Transfer Network.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2005-13829,,,,,,,2020,,A Re-visit of the Popularity Baseline in Recommender Systems.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2010-11060,,,,,,,2020,,On Offline Evaluation of Recommender Systems.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-2011-02248,,,,,,,2020,,Generative Inverse Deep Reinforcement Learning for Online Recommendation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/csur/ZhangYST19,,,,,,,2019,,Deep Learning Based Recommender System: A Survey and New Perspectives.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/jasis/ZhengS19,,,,,,,2019,,Collecting event-related tweets from twitter stream.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/tkde/PhanSTHL19,,,,,,,2019,,Pair-Linking for Collective Entity Disambiguation: Two Could Be Better Than All.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/tois/LiCXSM19,,,,,,,2019,,Seed-Guided Topic Model for Document Filtering and Classification.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/www/LiXS19,,,,,,,2019,,LinkLive: discovering Web learning resources for developers from Q&A discussions.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/acl/ZhengHS19,,,,,,,2019,ACL (1),ChID: A Large-scale Chinese IDiom Dataset for Cloze Test.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/acl/PhanST19,,,,,,,2019,ACL (1),Robust Representation Learning of Biomedical Names.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/emnlp/ZhengSLM19,,,,,,,2019,EMNLP/IJCNLP (1),Subtopic-driven Multi-Document Summarization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/icde/HanSSZ0K19,,,,,,,2019,ICDE,AUC-MF: Point of Interest Recommendation with AUC Maximization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/ijcai/0007TYWS19,,,,,,,2019,IJCAI,DeepRec: An Open-source Toolkit for Deep Learning based Recommendation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/kdd/ZheSX19,,,,,,,2019,KDD,Community Detection on Large Complex Attribute Network.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/LeeS19,,,,,,,2019,SIGIR,A Study on Agreement in PICO Span Annotations.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Xueyan Tang,23/2460,conf/sigmod/TangHXLTSL19,,,,,,,2019,SIGMOD Conference,Efficient Approximation Algorithms for Adaptive Seed Minimization.,Tang Xueyan,Associate Professor,M,N,Distributed Systems
Aixin Sun,78/5155,conf/sigmod/TangHXLTSL19,,,,,,,2019,SIGMOD Conference,Efficient Approximation Algorithms for Adaptive Seed Minimization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/www/WangSHZ19,,,,,,,2019,WWW,Aspect-level Sentiment Analysis using AS-Capsules.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1904-09552,,,,,,,2019,,Understanding Stability of Medical Concept Embeddings: Analysis and Prediction.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1904-09557,,,,,,,2019,,A Study on Agreement in PICO Span Annotations.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1905-03423,,,,,,,2019,,Targeted Sentiment Analysis: A Data-Driven Categorization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1905-10536,,,,,,,2019,,DeepRec: An Open-source Toolkit for Deep Learning based Recommendation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1906-01265,,,,,,,2019,,ChID: A Large-scale Chinese IDiom Dataset for Cloze Test.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Xueyan Tang,23/2460,journals/corr/abs-1907-09668,,,,,,,2019,,Efficient Approximation Algorithms for Adaptive Seed Minimization.,Tang Xueyan,Associate Professor,M,N,Distributed Systems
Aixin Sun,78/5155,journals/corr/abs-1907-09668,,,,,,,2019,,Efficient Approximation Algorithms for Adaptive Seed Minimization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1910-13073,,,,,,,2019,,Efficient Approximation Algorithms for Adaptive Target Profit Maximization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1912-13194,,,,,,,2019,,CASE: Context-Aware Semantic Expansion.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/access/TuWSW18,,,,,,,2018,,Joint Implicit and Explicit Neural Networks for Question Recommendation in CQA Services.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/isci/LiSX18,,,,,,,2018,,Learning to answer programming questions with software documentation through social context embedding.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/jasis/LiSX18,,,,,,,2018,,To Do or Not To Do: Distill crowdsourced negative caveats to augment api documentation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/kais/ZhaoZSWHC18,,,,,,,2018,,A time-aware trajectory embedding model for next-location recommendation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/pvldb/HanHXTST18,,,,,,,2018,,Efficient Algorithms for Adaptive Influence Maximization.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Xueyan Tang,23/2460,journals/pvldb/HanHXTST18,,,,,,,2018,,Efficient Algorithms for Adaptive Influence Maximization.,Tang Xueyan,Associate Professor,M,N,Distributed Systems
Aixin Sun,78/5155,journals/scientometrics/LuoSERT18,,,,,,,2018,,Exploring prestigious citations sourced from top universities in bibliometrics and altmetrics: a case study in the computer science discipline.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/tcss/SedhaiS18,,,,,,,2018,,Semi-Supervised Spam Detection in Twitter Stream.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/tkde/ZhengHS18,,,,,,,2018,,A Survey of Location Prediction on Twitter.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/tkde/ZhengHS18a,,,,,,,2018,,Correction to A Survey of Location Prediction on Twitter.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/cikm/HanGSA18,,,,,,,2018,CIKM,Towards Effective Extraction and Linking of Software Mentions from User-Generated Support Tickets.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/ijcai/ZhangYSWLD18,,,,,,,2018,IJCAI,NeuRec: On Nonlinear Transformation for Personalized Ranking.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/LeeS18,,,,,,,2018,SIGIR,Seed-driven Document Ranking for Systematic Reviews in Evidence-Based Medicine.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/PhanS18,,,,,,,2018,SIGIR,CoNEREL: Collective Information Extraction in News Articles.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/LiSXH18,,,,,,,2018,SIGIR,API Caveat Explorer - Surfacing Negative Usages from Practice: An API-oriented Interactive Exploratory Search System for Programmers.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/www/WangSH0Z18,,,,,,,2018,WWW,Sentiment Analysis by Capsules.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1802-01074,,,,,,,2018,,Pair-Linking for Collective Entity Disambiguation: Two Could Be Better Than All.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1805-03002,,,,,,,2018,,NeuRec: On Nonlinear Transformation for Personalized Ranking.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1808-06414,,,,,,,2018,,Next Item Recommendation with Self-Attention.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/abs-1812-09449,,,,,,,2018,,A Survey on Deep Learning for Named Entity Recognition.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/jasis/SedhaiS17,,,,,,,2017,,An analysis of 14 Million tweets on hashtag-oriented spamming.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/jasis/LiS17,,,,,,,2017,,Extracting fine-grained location with temporal awareness in tweets: A two-stage approach.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/puc/ShemshadiSQSZY17,,,,,,,2017,,Searching for the internet of things: where it is and what it looks like.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/tois/LiDWZSM17,,,,,,,2017,,Enhancing Topic Modeling for Short Texts with Auxiliary Word Embeddings.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/adma/TuMSXW17,,,,,,,2017,ADMA,Entity Recognition by Distant Supervision with Soft List Constraint.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/asist/LuoSERT17,,,,,,,2017,ASIST,Exploring prestigious citations sourced from top universities across disciplines.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/cikm/ZhengSWH17,,,,,,,2017,CIKM,Semi-Supervised Event-related Tweet Identification with Dynamic Keyword Generation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/cikm/PhanSTHL17,,,,,,,2017,CIKM,NeuPL: Attention-based Semantic Matching and Pair-Linking for Entity Disambiguation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/icsm/HanS17,,,,,,,2017,ICSME,Mean Average Distance to Resolver: An Evaluation Metric for Ticket Routing in Expert Network.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/sigir/PhanST17,,,,,,,2017,SIGIR,"Cross-Device User Linking: URL, Session, Visiting Time, and Device-log Embedding.",Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,conf/cikm/2017,,,,,,,2017,CIKM,"Proceedings of the 2017 ACM on Conference on Information and Knowledge Management, CIKM 2017, Singapore, November 06 - 10, 2017",Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/SedhaiS17,,,,,,,2017,,Semi-Supervised Spam Detection in Twitter Stream.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/ZhangLWSYL17,,,,,,,2017,,NEXT: A Neural Network Framework for Next POI Recommendation.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/ZhengHS17,,,,,,,2017,,A Survey of Location Prediction on Twitter.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Aixin Sun,78/5155,journals/corr/ZhangYS17aa,,,,,,,2017,,Deep Learning based Recommender System: A Survey and New Perspectives.,Sun Aixin,Associate Professor,M,N,Information Retrieval
